feature_name,sector,correlation,observations
vol_managed_momentum_60,nonferrous_precious,0.00726335818718503,10159
tsmom_120,agriculture,0.003236734288484426,13552
tsmom_120,chemicals,-0.049011131967939756,9227
tsmom_120,energy_rubber,-0.05207356406284259,6413
tsmom_120,ferrous_building,0.022526724976485068,10164
tsmom_120,nonferrous_precious,-0.029341802174868675,10159
csmom_120,agriculture,0.016450124061361922,13552
csmom_120,chemicals,-0.0312686549094422,9227
csmom_120,energy_rubber,-0.02974712144103941,6473
csmom_120,ferrous_building,0.028071158617573748,10164
csmom_120,nonferrous_precious,0.0036487197803835593,10159
trend_efficiency_120,agriculture,0.02064611550353126,13552
trend_efficiency_120,chemicals,0.005795269458633094,9227
trend_efficiency_120,energy_rubber,-0.04910225893433568,6413
trend_efficiency_120,ferrous_building,-0.00428306083599736,10164
trend_efficiency_120,nonferrous_precious,-0.007143643294910795,10159
realized_vol_120,agriculture,0.06098432141919958,13552
realized_vol_120,chemicals,0.005976483046296382,9347
realized_vol_120,energy_rubber,0.020433837759727704,6473
realized_vol_120,ferrous_building,-0.0011570949800794733,10164
realized_vol_120,nonferrous_precious,0.007003178331714538,10159
momentum_quality_120,agriculture,0.003181048671894422,13552
momentum_quality_120,chemicals,-0.049330601588895365,9227
momentum_quality_120,energy_rubber,-0.052174431932262,6413
momentum_quality_120,ferrous_building,0.022903630435740393,10164
momentum_quality_120,nonferrous_precious,-0.02944171739362325,10159
vol_managed_momentum_120,agriculture,-0.00590015830095043,13552
vol_managed_momentum_120,chemicals,-0.05069763330097151,9227
vol_managed_momentum_120,energy_rubber,-0.05417694814867262,6413
vol_managed_momentum_120,ferrous_building,0.025892099940290684,10164
vol_managed_momentum_120,nonferrous_precious,0.0134143565777708,10159
multi_horizon_trend,agriculture,0.004376964907548226,13552
multi_horizon_trend,chemicals,-0.04893786604196852,9227
multi_horizon_trend,energy_rubber,-0.028952998741750637,6473
multi_horizon_trend,ferrous_building,0.03091210855620932,10164
multi_horizon_trend,nonferrous_precious,-0.0207454361429517,10159
carry,agriculture,0.05816847814926234,13552
carry,chemicals,0.020146387405073775,9467
carry,energy_rubber,-0.0027006313304212054,6593
carry,ferrous_building,0.053224223868727584,10164
carry,nonferrous_precious,0.058643558506107155,10159
curve_curvature,agriculture,-0.034494645057979875,13516
curve_curvature,chemicals,-0.04709459292311315,9419
curve_curvature,energy_rubber,-0.02599353110375042,6589
curve_curvature,ferrous_building,-0.01999208867176665,10145
curve_curvature,nonferrous_precious,-0.019001282141848035,10153
term_structure_slope,agriculture,0.037811645211098636,13552
term_structure_slope,chemicals,-0.02818147149124071,9467
term_structure_slope,energy_rubber,0.016477129536717604,6593
term_structure_slope,ferrous_building,0.05901177486462713,10164
term_structure_slope,nonferrous_precious,0.05574443415533757,10159
carry_change_5,agriculture,0.02105064662542135,13552
carry_change_5,chemicals,0.010152085312845388,9457
carry_change_5,energy_rubber,0.00909252197761891,6583
carry_change_5,ferrous_building,-0.019462886835949888,10164
carry_change_5,nonferrous_precious,0.031103033810366977,10159
basis_momentum_5,agriculture,0.0240512584183018,13552
basis_momentum_5,chemicals,0.015155365838301125,9457
basis_momentum_5,energy_rubber,0.008599502776472695,6583
basis_momentum_5,ferrous_building,-0.01810643266056016,10164
basis_momentum_5,nonferrous_precious,0.03489696086213313,10159
term_structure_momentum_5,agriculture,0.05477308819603011,13552
term_structure_momentum_5,chemicals,0.02897295017671655,9457
term_structure_momentum_5,energy_rubber,9.853516247528072e-05,6583
term_structure_momentum_5,ferrous_building,-0.04269900047664933,10164
term_structure_momentum_5,nonferrous_precious,0.017611063362943307,10159
term_structure_acceleration_5,agriculture,0.04157457709479481,13552
term_structure_acceleration_5,chemicals,0.018529193697669664,9447
term_structure_acceleration_5,energy_rubber,-0.014068752039115735,6573
term_structure_acceleration_5,ferrous_building,-0.025170761158555228,10164
term_structure_acceleration_5,nonferrous_precious,-0.006487745755712129,10159
carry_change_20,agriculture,-0.011810823587116721,13552
carry_change_20,chemicals,-0.017058838500819427,9427
carry_change_20,energy_rubber,0.02350544510652445,6553
carry_change_20,ferrous_building,-0.008484811494104773,10164
carry_change_20,nonferrous_precious,0.037277817020439495,10159
basis_momentum_20,agriculture,-0.007542437020962247,13552
basis_momentum_20,chemicals,-0.011966040433184163,9427
basis_momentum_20,energy_rubber,0.01869395205294416,6553
basis_momentum_20,ferrous_building,-0.008369871174690562,10164
basis_momentum_20,nonferrous_precious,0.039636230244633384,10159
term_structure_momentum_20,agriculture,0.018972644057185052,13552
term_structure_momentum_20,chemicals,0.029282821690856723,9427
term_structure_momentum_20,energy_rubber,0.03816925751121294,6553
term_structure_momentum_20,ferrous_building,-0.05293930656187105,10164
term_structure_momentum_20,nonferrous_precious,0.04066017062055067,10159
term_structure_acceleration_20,agriculture,0.004028121963120775,13552
term_structure_acceleration_20,chemicals,0.07248756883876768,9387
term_structure_acceleration_20,energy_rubber,0.0006705364070301142,6513
term_structure_acceleration_20,ferrous_building,-0.06084249039617267,10164
term_structure_acceleration_20,nonferrous_precious,0.049956784386219054,10159
carry_change_60,agriculture,0.032857792174632916,13552
carry_change_60,chemicals,-0.010910821122647919,9347
carry_change_60,energy_rubber,0.0013451180847717998,6473
carry_change_60,ferrous_building,0.025779876483336843,10164
carry_change_60,nonferrous_precious,0.016814718894352626,10159
basis_momentum_60,agriculture,0.031020548957479188,13552
basis_momentum_60,chemicals,-0.0019809806363472677,9347
basis_momentum_60,energy_rubber,-0.007995640542560188,6473
basis_momentum_60,ferrous_building,0.02803677485331796,10164
basis_momentum_60,nonferrous_precious,0.017990193850509546,10159
term_structure_momentum_60,agriculture,0.03516341096539163,13552
term_structure_momentum_60,chemicals,-0.05100945928617627,9347
term_structure_momentum_60,energy_rubber,0.03602199322743837,6473
term_structure_momentum_60,ferrous_building,0.008151091496597982,10164
term_structure_momentum_60,nonferrous_precious,0.004159798836484007,10159
value_60,agriculture,0.00035012426951267357,13552
value_60,chemicals,0.0309534378403647,9409
value_60,energy_rubber,0.023571202254506794,6563
value_60,ferrous_building,-0.012583607258329445,10164
value_60,nonferrous_precious,0.0031386207497485115,10159
value_120,agriculture,0.0009846434445397133,13552
value_120,chemicals,0.048031436546307725,9349
value_120,energy_rubber,0.03448640292158122,6533
value_120,ferrous_building,-0.010447376357686762,10164
value_120,nonferrous_precious,0.012700814427014184,10159
value_252,agriculture,-0.01569408060329295,13552
value_252,chemicals,0.04609130049327163,9217
value_252,energy_rubber,0.030593220062612243,6468
value_252,ferrous_building,-0.024052834460528295,10164
value_252,nonferrous_precious,0.014238192876873158,10159
reversal_5,agriculture,0.013320512825191718,13552
reversal_5,chemicals,-0.002429128199628386,9457
reversal_5,energy_rubber,0.04319092252125248,6588
reversal_5,ferrous_building,0.00949320793513564,10164
reversal_5,nonferrous_precious,0.05807126585591781,10159
oi_growth_5,agriculture,0.002828776828569338,13552
oi_growth_5,chemicals,0.014198285786156395,9457
oi_growth_5,energy_rubber,0.020316998760270162,6583
oi_growth_5,ferrous_building,-0.01589009250052667,10164
oi_growth_5,nonferrous_precious,-0.018428541145356612,10159
reversal_20,agriculture,0.010941598285434511,13552
reversal_20,chemicals,0.022127076868678333,9427
reversal_20,energy_rubber,0.02539857272364156,6573
reversal_20,ferrous_building,-0.0028436720605677854,10164
reversal_20,nonferrous_precious,0.014609322315012028,10159
oi_growth_20,agriculture,6.916744436782782e-05,13552
oi_growth_20,chemicals,-0.005184904502733741,9427
oi_growth_20,energy_rubber,0.01566444167849653,6553
oi_growth_20,ferrous_building,-0.023136497590988896,10164
oi_growth_20,nonferrous_precious,0.00026255107061995674,10159
price_oi_20,agriculture,-0.014926633438757234,13552
price_oi_20,chemicals,0.020862898168695368,9427
price_oi_20,energy_rubber,0.0001419552703125519,6553
price_oi_20,ferrous_building,-0.012924726022098147,10164
price_oi_20,nonferrous_precious,0.0017280921659288708,10159
volume_shock_20,agriculture,0.0011435347069817879,13552
volume_shock_20,chemicals,-0.007793467586147073,9447
volume_shock_20,energy_rubber,-0.011344838912857548,6573
volume_shock_20,ferrous_building,-0.034611761854042335,10164
volume_shock_20,nonferrous_precious,-0.024769129566495,10159
oi_surprise_20,agriculture,-0.0024035420928491475,13552
oi_surprise_20,chemicals,0.001231533164857934,9445
oi_surprise_20,energy_rubber,-0.00643823400448294,6571
oi_surprise_20,ferrous_building,-0.0008743907087631173,10164
oi_surprise_20,nonferrous_precious,-0.005997936569761148,10159
volume_shock_60,agriculture,-0.010661109268516645,13552
volume_shock_60,chemicals,-0.04802838765116753,9407
volume_shock_60,energy_rubber,-0.01702691948230978,6533
volume_shock_60,ferrous_building,-0.03035193804840812,10164
volume_shock_60,nonferrous_precious,0.009402348323075202,10159
oi_surprise_60,agriculture,-0.0045305072197294625,13552
oi_surprise_60,chemicals,-0.0023664439752991095,9405
oi_surprise_60,energy_rubber,0.001416005728984011,6531
oi_surprise_60,ferrous_building,-0.014116123096466942,10164
oi_surprise_60,nonferrous_precious,-0.012637256064321957,10159
amihud_20,agriculture,0.010470902621753245,13552
amihud_20,chemicals,0.05625397767421245,9447
amihud_20,energy_rubber,0.03949500328557439,6573
amihud_20,ferrous_building,-0.01064620166736456,10164
amihud_20,nonferrous_precious,0.007875872713002526,10159
volume_oi_turnover,agriculture,0.051329303031305964,13552
volume_oi_turnover,chemicals,-0.03970400424250506,9467
volume_oi_turnover,energy_rubber,0.003187413438850728,6593
volume_oi_turnover,ferrous_building,0.029501554898860523,10164
volume_oi_turnover,nonferrous_precious,-0.011449081425873402,10159
low_vol_20,agriculture,-0.007880980340945224,13552
low_vol_20,chemicals,0.026262993874289542,9447
low_vol_20,energy_rubber,-3.227546127716328e-07,6573
low_vol_20,ferrous_building,0.0038844965311182244,10164
low_vol_20,nonferrous_precious,0.021903371421294327,10159
low_vol_60,agriculture,-0.022121290914449143,13552
low_vol_60,chemicals,0.025475902375105098,9407
low_vol_60,energy_rubber,0.013009844594788402,6533
low_vol_60,ferrous_building,0.010145724454147843,10164
low_vol_60,nonferrous_precious,0.02084982742239541,10159
realized_skew_60,agriculture,0.017404976402814444,13552
realized_skew_60,chemicals,-0.030338171369648816,9407
realized_skew_60,energy_rubber,-0.023542922943701767,6533
realized_skew_60,ferrous_building,-0.02183239257324761,10164
realized_skew_60,nonferrous_precious,0.013575595956110494,10159
realized_skew_120,agriculture,0.004040280638800145,13552
realized_skew_120,chemicals,-0.01665981342558336,9347
realized_skew_120,energy_rubber,-0.012851700482080437,6473
realized_skew_120,ferrous_building,-0.053487213978236324,10164
realized_skew_120,nonferrous_precious,0.012663206647814973,10159
seasonality_3y_month,agriculture,-0.027036711484982302,13552
seasonality_3y_month,chemicals,-0.02738331614701296,8021
seasonality_3y_month,energy_rubber,-0.001648648399584601,5882
seasonality_3y_month,ferrous_building,0.008375952445846402,10164
seasonality_3y_month,nonferrous_precious,0.0005994695886743217,10122
idiosyncratic_vol_60,agriculture,0.048768610091773336,13552
idiosyncratic_vol_60,chemicals,0.014731467427651471,9407
idiosyncratic_vol_60,energy_rubber,-0.0042245806249070145,6533
idiosyncratic_vol_60,ferrous_building,0.016849615243237668,10164
idiosyncratic_vol_60,nonferrous_precious,-0.00523460856120732,10159
relative_value_residual_60,agriculture,0.011799835845478975,13552
relative_value_residual_60,chemicals,0.011320527108047197,9347
relative_value_residual_60,energy_rubber,-0.028586038689970148,6503
relative_value_residual_60,ferrous_building,-0.022233902208102337,10164
relative_value_residual_60,nonferrous_precious,0.025060794017670644,10159
correlation_risk_20_120,agriculture,0.02087440816270226,13552
correlation_risk_20_120,chemicals,-0.022504132417971806,9347
correlation_risk_20_120,energy_rubber,0.07549287083607786,6473
correlation_risk_20_120,ferrous_building,-0.009286947453428904,10164
correlation_risk_20_120,nonferrous_precious,0.008752574820159979,10159
volume_price_divergence_20,agriculture,0.003327490310266642,13552
volume_price_divergence_20,chemicals,0.009312113596459174,9307
volume_price_divergence_20,energy_rubber,-0.004180083685358636,6433
volume_price_divergence_20,ferrous_building,0.025937447555877725,10164
volume_price_divergence_20,nonferrous_precious,0.015033629291728605,10159
interaction__tsmom_60__carry,agriculture,0.02245386371510019,13552
interaction__tsmom_60__carry,chemicals,-0.018037357645844895,9347
interaction__tsmom_60__carry,energy_rubber,0.005825713276024987,6503
interaction__tsmom_60__carry,ferrous_building,-0.012556678590919246,10164
interaction__tsmom_60__carry,nonferrous_precious,-0.006121811874952928,10159
interaction__momentum_quality_60__carry,agriculture,0.017323899350451064,13552
interaction__momentum_quality_60__carry,chemicals,-0.014189940142031931,9347
interaction__momentum_quality_60__carry,energy_rubber,0.009609055975873658,6503
interaction__momentum_quality_60__carry,ferrous_building,-0.00834702710260106,10164
interaction__momentum_quality_60__carry,nonferrous_precious,-0.005916169904856569,10159
interaction__tsmom_20__oi_surprise_20,agriculture,-0.006613497721571031,13552
interaction__tsmom_20__oi_surprise_20,chemicals,-0.03425454437587355,9427
interaction__tsmom_20__oi_surprise_20,energy_rubber,-0.03052954046936971,6562
interaction__tsmom_20__oi_surprise_20,ferrous_building,-0.013622644078241404,10164
interaction__tsmom_20__oi_surprise_20,nonferrous_precious,-0.03601059088525205,10159
